name,URI,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_info,artist_name,artist_pop,album,track_pop,playlistname,mood,language,category,dc0,dc1,dc2,dc3
"Bol Na Halke Halke (From ""Jhoom Barabar Jhoom"")",spotify:track:1VVVrI6nZd0xEa7jTbSdn3,0.637,0.573,11,-6.69,0.0491,0.279,3.46e-06,0.0617,0.704,90.017,306834,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ'}, 'followers': {'href': None, 'total': 2502847}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/0L5GV6LN8SWWUWIdBbTLTZ', 'id': '0L5GV6LN8SWWUWIdBbTLTZ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3db0499a689aa9b4a47ebba3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743db0499a689aa9b4a47ebba3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783db0499a689aa9b4a47ebba3', 'width': 160}], 'name': 'Shankar-Ehsaan-Loy', 'popularity': 65, 'type': 'artist', 'uri': 'spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ'}",Shankar-Ehsaan-Loy,65,Flavours Of Romance-Valentine's Day Vol. 2,0,Bollywood Romantic Songs,Romance,hi,1,45.17952108650961,3.3241176742395746,19.778627944130722,81.51108413299612
"Hey Shona (From ""Ta Ra Rum Pum"")",spotify:track:2zg6ehImKxpS9Ii3UyfFQm,0.657,0.601,6,-8.668,0.0374,0.125,0.0252,0.0885,0.89,75.004,319295,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'followers': {'href': None, 'total': 2310979}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517490b6c3d093f9b02aad628eaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17890b6c3d093f9b02aad628eaf', 'width': 160}], 'name': 'Vishal-Shekhar', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}",Vishal-Shekhar,71,Flavours Of Romance-Valentine's Day Vol. 2,0,Bollywood Romantic Songs,Romance,hi,1,60.21375834568485,11.851730275221223,34.84705770545553,96.53602850099708
"Khuda Jaane (From ""Bachna Ae Haseeno"")",spotify:track:0eo85sdH1dvOTEk6LCeTK9,0.382,0.632,8,-6.393,0.0411,0.391,0.000486,0.0922,0.716,78.936,333584,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'followers': {'href': None, 'total': 2310979}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517490b6c3d093f9b02aad628eaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17890b6c3d093f9b02aad628eaf', 'width': 160}], 'name': 'Vishal-Shekhar', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}",Vishal-Shekhar,71,Flavours Of Romance-Valentine's Day Vol. 2,0,Bollywood Romantic Songs,Romance,hi,1,56.263412099986866,7.9063534545216925,30.862588471998155,92.59374287160884
"Aahista Aahista (From ""Bachna Ae Haseeno"")",spotify:track:1PtTUReVapYSEiS5aTYtRk,0.68,0.818,9,-9.144,0.0382,0.187,0.419,0.289,0.598,125.995,291605,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'followers': {'href': None, 'total': 2310979}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517490b6c3d093f9b02aad628eaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17890b6c3d093f9b02aad628eaf', 'width': 160}], 'name': 'Vishal-Shekhar', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}",Vishal-Shekhar,71,Romantic Hits By Shreya Ghoshal,0,Bollywood Romantic Songs,Romance,hi,0,9.446104698793699,39.26314252862491,16.386612913636437,45.5793135434062
"Ishq Hua (From ""Aaja Nachle"")",spotify:track:4bTp3kz7ykm0rQlP9lH0vS,0.405,0.745,2,-7.914,0.108,0.657,0.00552,0.117,0.751,87.452,263027,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ohaQzKaXrobAL8paLSaxq'}, 'followers': {'href': None, 'total': 1203640}, 'genres': ['desi pop', 'filmi', 'indian folk', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/6ohaQzKaXrobAL8paLSaxq', 'id': '6ohaQzKaXrobAL8paLSaxq', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb13a6f2195deea1f736d046e4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517413a6f2195deea1f736d046e4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17813a6f2195deea1f736d046e4', 'width': 160}], 'name': 'Salim–Sulaiman', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:6ohaQzKaXrobAL8paLSaxq'}",Salim–Sulaiman,59,Flavours Of Romance - Chocolate Day,0,Bollywood Romantic Songs,Romance,hi,1,47.75236009753365,0.9439310050288273,22.3793628744931,84.07896300618462
"My Dil Goes Mmmm (From ""Salaam Namaste"")",spotify:track:2SNymPPyrUA9g34t7AW9yf,0.693,0.797,6,-7.392,0.0704,0.343,0.00125,0.0673,0.706,90.997,452833,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'followers': {'href': None, 'total': 2310979}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517490b6c3d093f9b02aad628eaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17890b6c3d093f9b02aad628eaf', 'width': 160}], 'name': 'Vishal-Shekhar', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}",Vishal-Shekhar,71,Flavours Of Romance - Hug Day,0,Bollywood Romantic Songs,Romance,hi,1,44.19938653189968,4.2319584201880645,18.810114820476546,80.53044932839461
"Dil Haara (From ""Tashan"")",spotify:track:21HIkQHWFGoKtiwrA0FMrG,0.466,0.778,0,-7.174,0.115,0.382,1.33e-06,0.0359,0.596,99.981,352000,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'followers': {'href': None, 'total': 2310979}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517490b6c3d093f9b02aad628eaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17890b6c3d093f9b02aad628eaf', 'width': 160}], 'name': 'Vishal-Shekhar', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}",Vishal-Shekhar,71,Flavours Of Romance - Propose Day,0,Bollywood Romantic Songs,Romance,hi,2,35.21461499926473,13.209450623047369,9.82766730080935,71.54571076666525
"Falak Tak (From ""Tashan"")",spotify:track:0A2M1ZIglmTwTjm4E6vcdq,0.718,0.697,2,-6.474,0.135,0.634,1.53e-05,0.0563,0.62,143.907,356180,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'followers': {'href': None, 'total': 2310979}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517490b6c3d093f9b02aad628eaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17890b6c3d093f9b02aad628eaf', 'width': 160}], 'name': 'Vishal-Shekhar', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}",Vishal-Shekhar,71,Flavours Of Romance - Teddy Day,0,Bollywood Romantic Songs,Romance,hi,0,8.735880483518084,57.139633249280145,34.1146321770225,27.6287718827078
"Chand Sifarish (From ""Fanaa"")",spotify:track:6maVrvHS2Rpr0CKmLv4W7C,0.829,0.665,2,-8.128,0.0868,0.242,1.75e-05,0.123,0.861,122.043,275931,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YgUVg4p7xtMOrOS4GjiJZ'}, 'followers': {'href': None, 'total': 150922}, 'genres': ['afghan pop', 'chutney', 'classic bollywood', 'desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/4YgUVg4p7xtMOrOS4GjiJZ', 'id': '4YgUVg4p7xtMOrOS4GjiJZ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4b372f2d1081a20534632a64', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744b372f2d1081a20534632a64', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784b372f2d1081a20534632a64', 'width': 160}], 'name': 'Jatin-Lalit', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ'}",Jatin-Lalit,62,Flavours Of Romance-Valentine's Day Vol. 2,0,Bollywood Romantic Songs,Romance,hi,2,13.200519387343103,35.27882674189287,12.332536509299294,49.49586558026244
"Dekho Na (From ""Fanaa"")",spotify:track:4vHDHDNMAcyCTyeNCeTyeA,0.623,0.654,7,-11.969,0.0522,0.522,6.44e-05,0.0911,0.54,82.516,322194,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YgUVg4p7xtMOrOS4GjiJZ'}, 'followers': {'href': None, 'total': 150922}, 'genres': ['afghan pop', 'chutney', 'classic bollywood', 'desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/4YgUVg4p7xtMOrOS4GjiJZ', 'id': '4YgUVg4p7xtMOrOS4GjiJZ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4b372f2d1081a20534632a64', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744b372f2d1081a20534632a64', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784b372f2d1081a20534632a64', 'width': 160}], 'name': 'Jatin-Lalit', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ'}",Jatin-Lalit,62,Flavours Of Romance-Valentine's Day Vol. 2,0,Bollywood Romantic Songs,Romance,hi,1,52.90791104578002,6.262420389667067,27.779204301164253,89.14232186031525
"Mere Haath Mein (From ""Fanaa"")",spotify:track:0Gy7f57ZPDBUxrbm0XZXia,0.554,0.606,1,-12.312,0.0722,0.578,0.000183,0.11,0.584,93.922,285858,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YgUVg4p7xtMOrOS4GjiJZ'}, 'followers': {'href': None, 'total': 150922}, 'genres': ['afghan pop', 'chutney', 'classic bollywood', 'desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/4YgUVg4p7xtMOrOS4GjiJZ', 'id': '4YgUVg4p7xtMOrOS4GjiJZ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4b372f2d1081a20534632a64', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744b372f2d1081a20534632a64', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784b372f2d1081a20534632a64', 'width': 160}], 'name': 'Jatin-Lalit', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ'}",Jatin-Lalit,62,Flavours Of Romance - Promise Day,0,Bollywood Romantic Songs,Romance,hi,1,41.60721620910971,8.685356427258982,16.830394326669765,77.7778371139207
"O Humdum Suniyo Re (From ""Saathiya"")",spotify:track:0k5sTarLsjJKNZWpzcZB5J,0.814,0.477,7,-12.855,0.0466,0.00722,0.00961,0.0404,0.964,109.982,237740,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG'}, 'followers': {'href': None, 'total': 20805529}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/1mYsTxnqsietFxj1OgoGbG', 'id': '1mYsTxnqsietFxj1OgoGbG', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb19af0ea736c6228d6eb539c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b19af0ea736c6228d6eb539c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b19af0ea736c6228d6eb539c', 'width': 160}], 'name': 'A.R. Rahman', 'popularity': 75, 'type': 'artist', 'uri': 'spotify:artist:1mYsTxnqsietFxj1OgoGbG'}",A.R. Rahman,75,Flavours Of Romance - Rose Day,0,Bollywood Romantic Songs,Romance,hi,2,25.878666366513347,23.853747853189446,6.159413491968944,61.81433249079381
"Saathiya (From ""Saathiya"")",spotify:track:0ky3vfoUYwK6m8NqvgpJq0,0.462,0.457,1,-15.251,0.106,0.186,0.0,0.334,0.535,175.94,357433,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG'}, 'followers': {'href': None, 'total': 20805529}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/1mYsTxnqsietFxj1OgoGbG', 'id': '1mYsTxnqsietFxj1OgoGbG', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb19af0ea736c6228d6eb539c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b19af0ea736c6228d6eb539c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b19af0ea736c6228d6eb539c', 'width': 160}], 'name': 'A.R. Rahman', 'popularity': 75, 'type': 'artist', 'uri': 'spotify:artist:1mYsTxnqsietFxj1OgoGbG'}",A.R. Rahman,75,Flavours Of Romance - Promise Day,0,Bollywood Romantic Songs,Romance,hi,3,41.56360803888348,89.51233206107486,66.69394600975914,9.252056301917577
"Ishq Hi Hai Rab (From ""Dil Bole Hadippa"")",spotify:track:00HkZ9iulUbpeQjCFcDFuZ,0.693,0.803,1,-8.233,0.108,0.35,7.55e-05,0.0916,0.749,96.947,323709,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'followers': {'href': None, 'total': 4713541}, 'genres': ['desi pop', 'filmi', 'indian instrumental', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcb6926f44f620555ba444fca', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cb6926f44f620555ba444fca', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cb6926f44f620555ba444fca', 'width': 160}], 'name': 'Pritam', 'popularity': 82, 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}",Pritam,82,Romantic Hits By Shreya Ghoshal,0,Bollywood Romantic Songs,Romance,hi,1,38.26657859172107,10.212740233108983,12.937425490247795,74.58836738703116
"Chup Chup Ke (From ""Bunty Aur Babli"")",spotify:track:57RUNtwsJBeGjFuGdL0wps,0.715,0.743,6,-7.491,0.0337,0.339,0.00217,0.0983,0.259,116.962,433920,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ'}, 'followers': {'href': None, 'total': 2502847}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/0L5GV6LN8SWWUWIdBbTLTZ', 'id': '0L5GV6LN8SWWUWIdBbTLTZ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3db0499a689aa9b4a47ebba3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743db0499a689aa9b4a47ebba3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783db0499a689aa9b4a47ebba3', 'width': 160}], 'name': 'Shankar-Ehsaan-Loy', 'popularity': 65, 'type': 'artist', 'uri': 'spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ'}",Shankar-Ehsaan-Loy,65,Flavours Of Romance-Valentine's Day Vol. 2,0,Bollywood Romantic Songs,Romance,hi,2,18.241027534006637,30.189010277610787,7.216316198764488,54.566972329172756
"Main Yahaan Hoon (From ""Veer-Zaara"")",spotify:track:4SVjxTW7ZOCZhbgZgrr5bM,0.484,0.788,4,-7.625,0.0565,0.69,0.0132,0.0939,0.741,171.973,295158,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Uvn1P3OFu268QovsUAnDu'}, 'followers': {'href': None, 'total': 610539}, 'genres': ['classic bollywood', 'desi pop', 'filmi', 'indian instrumental', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/5Uvn1P3OFu268QovsUAnDu', 'id': '5Uvn1P3OFu268QovsUAnDu', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27396fa496a2cfc301430589024', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0296fa496a2cfc301430589024', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485196fa496a2cfc301430589024', 'width': 64}], 'name': 'Madan Mohan', 'popularity': 53, 'type': 'artist', 'uri': 'spotify:artist:5Uvn1P3OFu268QovsUAnDu'}",Madan Mohan,53,Flavours Of Romance-Valentine's Day Vol. 1,0,Bollywood Romantic Songs,Romance,hi,3,36.78514180491544,85.19908542277611,62.18660100562191,0.7652505021377543
"Do Pal (From ""Veer-Zaara"")",spotify:track:2tsWyXbvBsjQxxMKh1GCCW,0.247,0.556,11,-7.514,0.0376,0.635,0.000436,0.146,0.371,168.823,265927,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Uvn1P3OFu268QovsUAnDu'}, 'followers': {'href': None, 'total': 610539}, 'genres': ['classic bollywood', 'desi pop', 'filmi', 'indian instrumental', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/5Uvn1P3OFu268QovsUAnDu', 'id': '5Uvn1P3OFu268QovsUAnDu', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27396fa496a2cfc301430589024', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0296fa496a2cfc301430589024', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485196fa496a2cfc301430589024', 'width': 64}], 'name': 'Madan Mohan', 'popularity': 53, 'type': 'artist', 'uri': 'spotify:artist:5Uvn1P3OFu268QovsUAnDu'}",Madan Mohan,53,Flavours Of Romance-Valentine's Day Vol. 1,0,Bollywood Romantic Songs,Romance,hi,3,33.6358801276624,82.04912114657145,59.03689859801129,2.7634523023890405
"Banjaara (From ""Ek Tha Tiger"")",spotify:track:71z2cNj4d143bc4bqHdLpQ,0.713,0.762,7,-7.252,0.0383,0.251,0.0107,0.0957,0.513,120.018,273711,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1bTROl5p3rGTpvKeWnGgrw'}, 'followers': {'href': None, 'total': 563299}, 'genres': ['classic bollywood', 'desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/1bTROl5p3rGTpvKeWnGgrw', 'id': '1bTROl5p3rGTpvKeWnGgrw', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf95f20e92773879f369eae52', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f95f20e92773879f369eae52', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f95f20e92773879f369eae52', 'width': 160}], 'name': 'Sohail Sen', 'popularity': 56, 'type': 'artist', 'uri': 'spotify:artist:1bTROl5p3rGTpvKeWnGgrw'}",Sohail Sen,56,Flavours Of Romance - Rose Day,0,Bollywood Romantic Songs,Romance,hi,2,15.179057252860197,33.244254071723276,10.238017145336629,51.509429508749
"Saiyaara (From ""Ek Tha Tiger"")",spotify:track:32pKsWVmifm8bENNrLnmBM,0.653,0.652,8,-8.591,0.027,0.454,0.000959,0.0891,0.72,93.014,252578,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1bTROl5p3rGTpvKeWnGgrw'}, 'followers': {'href': None, 'total': 563299}, 'genres': ['classic bollywood', 'desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/1bTROl5p3rGTpvKeWnGgrw', 'id': '1bTROl5p3rGTpvKeWnGgrw', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf95f20e92773879f369eae52', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f95f20e92773879f369eae52', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f95f20e92773879f369eae52', 'width': 160}], 'name': 'Sohail Sen', 'popularity': 56, 'type': 'artist', 'uri': 'spotify:artist:1bTROl5p3rGTpvKeWnGgrw'}",Sohail Sen,56,Flavours Of Romance-Valentine's Day Vol. 1,0,Bollywood Romantic Songs,Romance,hi,1,42.20910379535865,6.359084223390554,16.885325862093705,78.52653188613746
"Laapata (From ""Ek Tha Tiger"")",spotify:track:5ntCbnOHAC39yeDie9vX1F,0.723,0.939,11,-6.754,0.0467,0.207,0.0068,0.281,0.873,108.026,255269,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1bTROl5p3rGTpvKeWnGgrw'}, 'followers': {'href': None, 'total': 563299}, 'genres': ['classic bollywood', 'desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/1bTROl5p3rGTpvKeWnGgrw', 'id': '1bTROl5p3rGTpvKeWnGgrw', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf95f20e92773879f369eae52', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f95f20e92773879f369eae52', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f95f20e92773879f369eae52', 'width': 160}], 'name': 'Sohail Sen', 'popularity': 56, 'type': 'artist', 'uri': 'spotify:artist:1bTROl5p3rGTpvKeWnGgrw'}",Sohail Sen,56,Flavours Of Romance-Valentine's Day Vol. 1,0,Bollywood Romantic Songs,Romance,hi,2,27.173893032343383,21.267076535329792,1.8124840570783167,63.5037627340789
"Mashallah (From ""Ek Tha Tiger"")",spotify:track:4cESYbVTWfzDJiGqJrtH89,0.8,0.846,7,-8.454,0.0767,0.158,1e-05,0.304,0.843,109.982,283794,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3qdu3XhzSzkRhbwdFKnSuw'}, 'followers': {'href': None, 'total': 1203944}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/3qdu3XhzSzkRhbwdFKnSuw', 'id': '3qdu3XhzSzkRhbwdFKnSuw', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c52900b39ef7ae005e6ec58d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c52900b39ef7ae005e6ec58d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c52900b39ef7ae005e6ec58d', 'width': 64}], 'name': 'Sajid-Wajid', 'popularity': 51, 'type': 'artist', 'uri': 'spotify:artist:3qdu3XhzSzkRhbwdFKnSuw'}",Sajid-Wajid,51,Flavours Of Romance - Teddy Day,0,Bollywood Romantic Songs,Romance,hi,2,25.25501502070488,23.237751133027718,1.7761990419713978,61.561006655506
Teri Jhuki Nazar,spotify:track:3beYHVCFKzbdNjJqjKeYpM,0.386,0.815,11,-3.395,0.0417,0.707,0.0,0.159,0.349,124.293,279187,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU'}, 'followers': {'href': None, 'total': 4713541}, 'genres': ['desi pop', 'filmi', 'indian instrumental', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU', 'id': '1wRPtKGflJrBx9BmLsSwlU', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebcb6926f44f620555ba444fca', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174cb6926f44f620555ba444fca', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178cb6926f44f620555ba444fca', 'width': 160}], 'name': 'Pritam', 'popularity': 82, 'type': 'artist', 'uri': 'spotify:artist:1wRPtKGflJrBx9BmLsSwlU'}",Pritam,82,Murder 3 (Original Motion Picture Soundtrack),63,Bollywood Romantic Songs,Romance,hi,0,11.509852714751984,37.73122619491414,14.886278330399962,47.38246883016345
